924105	0.426010795699251
909736	0.776894243684611
906814	0.779233266815941
909698	0.648929458404399
910915	0.80170612717601
949174	0.715520621663256
906869	0.610661038399335
909262	0.0744814600006981
910691	0.729059064758607
924240	0.857965382411498
949093	0.890915908910414
753548	0.0243927725497022
906861	0.832425857006532
949177	0.214452413438376
905933	0.904844178849713
949171	0.153907052529837
1240162	0.572287726600285
908125	0.894352901269092
910904	0.609000000381855
909728	0.662341771390388
1247871	0.0616841935080745
687995	0.365357305446533
1503367	0.674836168717607
1330987	0.0332288440785409
1240151	0.714078036792864
906871	0.511163937554701
910692	0.457147690238125
1240226	0.784821559637937
687586	0.688962155741938
909785	0.133541949411617
722066	0.664436816037736
910548	0.658763917925938
908446	0.233243763839398
907072	0.270984049473093
910930	0.0586129384846082
905970	0.891128416995622
1298219	0.899409600489954
910851	0.661063489939848
905948	0.90086869231473
1297449	0.563819516682077
687983	0.827510009828733
1240147	0.725361690871582
907270	0.059956140611959
905979	0.8025847153174
687798	0.296402355949754
1240197	0.692393260514559
687829	0.853951505461636
1298534	0.760579544822669
909740	0.829349714782823
906830	0.546100951694875
909746	0.915884392926626
1240217	0.455103675731758
687816	0.605325542432902
949168	0.329244495815724
909748	0.900817490605378
753618	0.274900830063501
724855	0.834971664356371
925345	0.910202511179846
905952	0.111799244219094
907790	0.760749722433684
1509073	0.897175951039448
949156	0.297523996699602
1298136	0.660076202660975
907318	0.893932149608214
910942	0.124106565810205
905944	0.711294287322612
909769	0.825360416939486
1240190	0.491504144942296
909976	0.565431623942195
910907	0.854644172474451
753623	0.584245740775815
1240128	0.369088583455403
949160	0.161273129895262
909977	0.909453626407328
910079	0.784620022262994
1298348	0.834868739884682
907172	0.403528774037719
908148	0.149233079675064
688086	0.369494688905423
724831	0.7010660258041
907286	0.547290852175029
949165	0.200967356724719
909781	0.892685872504298
908460	0.774679402643362
1240131	0.816025136548391
907046	0.898277886393614
949172	0.601681944801077
910927	0.427527165998829
907796	0.565247823074776
909745	0.881464847788329
946353	0.701193735657366
